timestamp,date,hour,day_of_week,station,city,PM2.5,PM10,NO2,SO2,CO,O3,temperature,humidity,wind_speed,wind_direction,AQI_category
2024-01-13 09:00,2024-01-13,9,Saturday,Central,Bangalore,66.4,96.3,33.9,17.7,1.64,43.0,30.9,48.0,4.9,NW,Poor
2024-01-13 10:00,2024-01-13,10,Saturday,Central,Bangalore,41.1,61.3,18.1,5.4,1.07,41.0,32.5,57.0,2.1,E,Moderate
2024-01-13 11:00,2024-01-13,11,Saturday,Central,Bangalore,42.6,67.9,19.5,17.7,1.04,61.2,34.6,53.0,2.0,S,Moderate
2024-01-13 12:00,2024-01-13,12,Saturday,Central,Bangalore,32.8,52.8,14.7,16.0,0.44,36.1,32.4,56.0,4.4,S,Moderate
2024-01-13 13:00,2024-01-13,13,Saturday,Central,Bangalore,33.0,56.4,16.7,7.1,1.03,68.0,34.2,54.0,1.7,SW,Moderate
2024-01-13 14:00,2024-01-13,14,Saturday,Central,Bangalore,40.1,65.0,16.2,6.9,1.9,60.5,31.9,60.0,5.1,S,Moderate
2024-01-13 15:00,2024-01-13,15,Saturday,Central,Bangalore,44.6,67.5,24.1,17.5,0.76,53.2,31.5,54.0,8.4,S,Moderate
2024-01-13 16:00,2024-01-13,16,Saturday,Central,Bangalore,42.1,63.7,21.2,17.6,1.61,27.4,29.5,58.0,0.5,S,Moderate
2024-01-13 17:00,2024-01-13,17,Saturday,Central,Bangalore,59.4,89.3,30.3,5.7,0.7,26.6,28.2,60.0,4.6,S,Moderate
2024-01-13 18:00,2024-01-13,18,Saturday,Central,Bangalore,60.6,89.6,30.8,8.6,2.57,51.2,25.8,65.0,10.7,S,Poor
2024-01-13 19:00,2024-01-13,19,Saturday,Central,Bangalore,65.9,101.9,30.0,16.6,0.63,40.3,22.8,68.0,2.6,N,Poor
2024-01-13 20:00,2024-01-13,20,Saturday,Central,Bangalore,65.6,97.8,30.0,7.5,2.92,42.6,22.2,75.0,1.2,NW,Poor
2024-01-13 21:00,2024-01-13,21,Saturday,Central,Bangalore,42.2,68.1,22.7,8.1,1.68,41.8,18.0,79.0,1.3,W,Moderate
2024-01-13 22:00,2024-01-13,22,Saturday,Central,Bangalore,37.3,59.8,18.7,13.5,1.95,20.4,19.8,77.0,0.6,SW,Moderate
2024-01-13 23:00,2024-01-13,23,Saturday,Central,Bangalore,46.4,68.1,22.9,9.0,1.62,52.1,19.3,81.0,0.9,S,Moderate
2024-01-14 00:00,2024-01-14,0,Sunday,Central,Bangalore,36.6,54.3,20.0,5.5,1.34,25.4,17.8,77.0,2.0,SW,Moderate
2024-01-14 01:00,2024-01-14,1,Sunday,Central,Bangalore,27.3,47.7,13.0,10.0,0.79,33.4,19.5,82.0,5.6,SW,Good
2024-01-14 02:00,2024-01-14,2,Sunday,Central,Bangalore,38.1,61.9,19.1,15.4,1.34,50.1,21.4,78.0,0.6,NW,Moderate
2024-01-14 03:00,2024-01-14,3,Sunday,Central,Bangalore,34.3,52.8,20.1,14.6,0.38,36.1,19.4,79.0,5.1,N,Moderate
2024-01-14 04:00,2024-01-14,4,Sunday,Central,Bangalore,24.0,38.4,11.8,9.2,1.11,50.3,23.5,80.0,2.0,S,Good
2024-01-14 05:00,2024-01-14,5,Sunday,Central,Bangalore,32.5,54.4,18.7,5.8,0.86,42.0,27.2,65.0,6.1,N,Moderate
2024-01-14 06:00,2024-01-14,6,Sunday,Central,Bangalore,50.9,74.7,22.2,8.8,1.56,37.7,27.7,66.0,4.3,S,Moderate
2024-01-14 07:00,2024-01-14,7,Sunday,Central,Bangalore,63.5,105.6,27.5,16.9,2.21,38.5,26.8,58.0,1.9,E,Poor
2024-01-14 08:00,2024-01-14,8,Sunday,Central,Bangalore,61.0,86.1,28.7,14.0,1.97,40.1,30.2,61.0,0.8,S,Poor
2024-01-14 09:00,2024-01-14,9,Sunday,Central,Bangalore,71.2,110.2,32.0,9.6,1.27,41.1,33.1,54.0,0.7,SE,Poor
2024-01-14 10:00,2024-01-14,10,Sunday,Central,Bangalore,38.9,60.0,19.4,16.6,0.99,45.5,31.8,55.0,1.9,NE,Moderate
2024-01-14 11:00,2024-01-14,11,Sunday,Central,Bangalore,37.7,63.0,18.7,10.2,0.38,16.0,36.8,45.0,5.9,N,Moderate
2024-01-14 12:00,2024-01-14,12,Sunday,Central,Bangalore,37.5,59.3,18.1,14.3,0.43,65.9,31.3,53.0,3.0,SW,Moderate
2024-01-14 13:00,2024-01-14,13,Sunday,Central,Bangalore,36.3,54.5,15.9,7.8,1.07,23.1,36.2,48.0,2.3,S,Moderate
2024-01-14 14:00,2024-01-14,14,Sunday,Central,Bangalore,36.7,60.0,19.7,6.5,0.96,75.1,34.8,55.0,2.6,N,Moderate
2024-01-14 15:00,2024-01-14,15,Sunday,Central,Bangalore,43.6,66.3,25.0,17.6,1.67,68.3,31.6,54.0,5.0,NE,Moderate
2024-01-14 16:00,2024-01-14,16,Sunday,Central,Bangalore,37.3,60.1,16.9,13.1,1.61,49.0,29.3,57.0,1.9,N,Moderate
2024-01-14 17:00,2024-01-14,17,Sunday,Central,Bangalore,71.4,109.5,34.4,6.7,2.35,50.2,27.7,67.0,2.4,SE,Poor
2024-01-14 18:00,2024-01-14,18,Sunday,Central,Bangalore,65.6,95.5,32.2,7.1,0.88,50.4,24.8,62.0,8.0,NE,Poor
2024-01-14 19:00,2024-01-14,19,Sunday,Central,Bangalore,63.6,100.9,28.7,13.0,2.32,27.1,22.4,66.0,1.2,N,Poor
2024-01-14 20:00,2024-01-14,20,Sunday,Central,Bangalore,52.3,87.5,26.9,14.8,1.08,35.6,20.7,67.0,1.2,SE,Moderate
2024-01-14 21:00,2024-01-14,21,Sunday,Central,Bangalore,41.8,59.2,22.0,4.3,1.27,30.2,20.2,77.0,6.8,S,Moderate
2024-01-14 22:00,2024-01-14,22,Sunday,Central,Bangalore,44.4,68.2,24.6,8.0,1.74,39.3,17.6,79.0,6.1,SE,Moderate
2024-01-14 23:00,2024-01-14,23,Sunday,Central,Bangalore,48.5,86.3,25.6,10.4,0.63,36.7,16.1,81.0,4.3,SE,Moderate
2024-01-15 00:00,2024-01-15,0,Monday,Central,Bangalore,57.3,86.0,27.7,9.7,1.75,51.4,18.1,77.0,1.8,E,Moderate
2024-01-15 01:00,2024-01-15,1,Monday,Central,Bangalore,33.6,55.5,17.1,13.8,1.42,37.6,17.5,77.0,1.0,SE,Moderate
2024-01-15 02:00,2024-01-15,2,Monday,Central,Bangalore,36.9,55.4,20.6,17.9,0.62,23.3,16.9,74.0,0.6,NW,Moderate
2024-01-15 03:00,2024-01-15,3,Monday,Central,Bangalore,35.7,52.8,16.7,7.5,0.93,48.7,20.9,78.0,2.5,SE,Moderate
2024-01-15 04:00,2024-01-15,4,Monday,Central,Bangalore,35.4,58.4,17.1,13.5,0.48,43.9,24.0,72.0,3.0,NE,Moderate
2024-01-15 05:00,2024-01-15,5,Monday,Central,Bangalore,30.8,47.8,16.2,4.2,1.16,24.8,22.7,66.0,1.0,SE,Moderate
2024-01-15 06:00,2024-01-15,6,Monday,Central,Bangalore,49.3,71.0,28.4,15.0,0.52,18.7,27.5,62.0,6.0,N,Moderate
2024-01-15 07:00,2024-01-15,7,Monday,Central,Bangalore,82.4,132.2,36.5,15.3,0.68,32.8,26.8,66.0,0.6,NE,Poor
2024-01-15 08:00,2024-01-15,8,Monday,Central,Bangalore,59.3,89.0,25.5,7.3,0.77,22.3,27.6,51.0,6.3,N,Moderate
2024-01-15 09:00,2024-01-15,9,Monday,Central,Bangalore,89.5,133.5,38.2,8.6,1.95,22.3,31.6,59.0,0.6,S,Poor
2024-01-15 10:00,2024-01-15,10,Monday,Central,Bangalore,54.1,85.7,23.9,12.0,1.88,42.4,32.3,53.0,3.9,W,Moderate
2024-01-15 11:00,2024-01-15,11,Monday,Central,Bangalore,44.5,78.3,22.0,9.9,1.92,21.5,29.9,48.0,3.4,N,Moderate
2024-01-15 12:00,2024-01-15,12,Monday,Central,Bangalore,56.7,89.0,28.4,12.2,1.26,54.6,33.6,42.0,0.8,N,Moderate
2024-01-15 13:00,2024-01-15,13,Monday,Central,Bangalore,47.0,74.1,22.3,14.8,0.6,73.7,35.7,51.0,3.2,E,Moderate
2024-01-15 14:00,2024-01-15,14,Monday,Central,Bangalore,47.0,75.2,22.6,16.1,1.33,20.1,32.3,51.0,11.9,E,Moderate
2024-01-15 15:00,2024-01-15,15,Monday,Central,Bangalore,52.3,78.0,21.6,14.3,1.01,25.6,30.6,54.0,9.4,SW,Moderate
2024-01-15 16:00,2024-01-15,16,Monday,Central,Bangalore,55.0,91.9,29.3,17.4,1.58,46.9,31.2,66.0,2.1,SW,Moderate
2024-01-15 17:00,2024-01-15,17,Monday,Central,Bangalore,73.8,115.8,32.6,11.7,2.16,21.5,28.4,62.0,1.2,E,Poor
2024-01-15 18:00,2024-01-15,18,Monday,Central,Bangalore,74.4,120.9,38.1,8.5,0.97,28.3,25.9,65.0,7.3,W,Poor
2024-01-15 19:00,2024-01-15,19,Monday,Central,Bangalore,77.1,131.9,36.6,10.4,0.68,44.6,25.0,69.0,3.0,S,Poor
2024-01-15 20:00,2024-01-15,20,Monday,Central,Bangalore,76.2,121.0,43.1,6.9,0.61,38.2,21.7,71.0,2.6,NW,Poor
2024-01-15 21:00,2024-01-15,21,Monday,Central,Bangalore,60.1,91.4,29.1,7.2,1.33,22.4,20.9,70.0,2.3,SW,Poor
2024-01-15 22:00,2024-01-15,22,Monday,Central,Bangalore,41.6,69.3,21.6,14.3,1.85,27.5,20.3,81.0,5.1,W,Moderate
2024-01-15 23:00,2024-01-15,23,Monday,Central,Bangalore,56.6,95.2,30.9,13.0,0.53,39.4,18.4,75.0,0.8,SE,Moderate
2024-01-16 00:00,2024-01-16,0,Tuesday,Central,Bangalore,59.9,96.5,27.9,12.0,1.78,28.4,17.5,83.0,4.0,SW,Moderate
2024-01-16 01:00,2024-01-16,1,Tuesday,Central,Bangalore,35.2,50.5,17.4,6.2,1.03,33.2,15.8,75.0,3.3,NE,Moderate
2024-01-16 02:00,2024-01-16,2,Tuesday,Central,Bangalore,38.2,58.7,17.8,8.8,0.92,34.0,19.1,82.0,2.3,W,Moderate
2024-01-16 03:00,2024-01-16,3,Tuesday,Central,Bangalore,34.7,49.4,18.0,14.4,1.11,19.5,22.1,77.0,1.4,NW,Moderate
2024-01-16 04:00,2024-01-16,4,Tuesday,Central,Bangalore,30.5,48.4,13.4,9.4,0.85,34.1,22.2,74.0,1.4,SW,Moderate
2024-01-16 05:00,2024-01-16,5,Tuesday,Central,Bangalore,38.7,61.1,16.1,4.7,1.03,40.2,23.7,68.0,1.9,W,Moderate
2024-01-16 06:00,2024-01-16,6,Tuesday,Central,Bangalore,61.0,89.0,29.7,17.6,1.31,49.9,22.8,63.0,1.8,SW,Poor
2024-01-16 07:00,2024-01-16,7,Tuesday,Central,Bangalore,85.3,126.3,47.5,13.4,1.17,45.2,30.5,71.0,2.2,S,Poor
2024-01-16 08:00,2024-01-16,8,Tuesday,Central,Bangalore,64.5,105.6,32.1,5.3,1.53,48.5,33.0,60.0,1.3,S,Poor
2024-01-16 09:00,2024-01-16,9,Tuesday,Central,Bangalore,80.3,126.6,37.1,9.3,1.85,47.3,32.3,50.0,0.5,N,Poor
2024-01-16 10:00,2024-01-16,10,Tuesday,Central,Bangalore,37.2,57.9,17.8,6.4,1.74,50.6,33.0,54.0,2.9,SW,Moderate
2024-01-16 11:00,2024-01-16,11,Tuesday,Central,Bangalore,42.7,62.8,18.6,15.0,1.02,28.5,34.1,52.0,3.3,W,Moderate
2024-01-16 12:00,2024-01-16,12,Tuesday,Central,Bangalore,45.7,71.5,23.9,9.8,1.65,26.2,33.6,46.0,1.8,SE,Moderate
2024-01-16 13:00,2024-01-16,13,Tuesday,Central,Bangalore,46.7,73.1,27.0,15.7,0.79,26.7,33.4,56.0,1.3,E,Moderate
2024-01-16 14:00,2024-01-16,14,Tuesday,Central,Bangalore,38.5,62.9,17.2,8.0,1.51,39.6,33.5,51.0,21.4,W,Moderate
2024-01-16 15:00,2024-01-16,15,Tuesday,Central,Bangalore,43.1,74.6,18.9,12.3,0.92,49.7,33.9,56.0,3.2,W,Moderate
2024-01-16 16:00,2024-01-16,16,Tuesday,Central,Bangalore,46.5,78.7,25.5,10.1,1.64,40.4,29.1,55.0,4.6,SW,Moderate
2024-01-16 17:00,2024-01-16,17,Tuesday,Central,Bangalore,65.0,107.8,31.2,16.2,1.32,28.5,27.7,53.0,0.5,NW,Poor
2024-01-16 18:00,2024-01-16,18,Tuesday,Central,Bangalore,62.1,104.5,28.9,17.2,0.9,21.0,28.1,63.0,2.1,SE,Poor
2024-01-16 19:00,2024-01-16,19,Tuesday,Central,Bangalore,81.9,131.2,30.5,9.8,1.31,43.5,22.7,69.0,8.0,NW,Poor
2024-01-16 20:00,2024-01-16,20,Tuesday,Central,Bangalore,82.0,139.5,39.0,4.3,0.71,51.6,21.8,77.0,2.8,NW,Poor
2024-01-16 21:00,2024-01-16,21,Tuesday,Central,Bangalore,45.5,73.1,21.2,12.4,0.5,29.5,23.9,82.0,4.7,N,Moderate
2024-01-16 22:00,2024-01-16,22,Tuesday,Central,Bangalore,59.3,94.4,30.8,4.1,2.18,45.0,16.2,78.0,0.7,N,Moderate
2024-01-16 23:00,2024-01-16,23,Tuesday,Central,Bangalore,46.4,74.2,22.7,8.3,1.99,23.1,17.8,79.0,2.5,N,Moderate
2024-01-17 00:00,2024-01-17,0,Wednesday,Central,Bangalore,45.0,69.5,19.1,9.9,1.65,32.6,15.6,91.0,1.8,SE,Moderate
2024-01-17 01:00,2024-01-17,1,Wednesday,Central,Bangalore,41.8,66.0,21.2,10.2,1.47,36.0,17.8,78.0,1.5,N,Moderate
2024-01-17 02:00,2024-01-17,2,Wednesday,Central,Bangalore,33.8,55.8,15.9,13.2,0.45,41.0,19.0,73.0,7.9,E,Moderate
2024-01-17 03:00,2024-01-17,3,Wednesday,Central,Bangalore,43.0,62.1,23.1,9.8,0.99,51.5,20.8,78.0,1.8,W,Moderate
2024-01-17 04:00,2024-01-17,4,Wednesday,Central,Bangalore,36.3,56.6,19.7,13.2,0.64,36.9,24.0,67.0,4.5,SE,Moderate
2024-01-17 05:00,2024-01-17,5,Wednesday,Central,Bangalore,41.8,61.3,20.5,13.4,0.56,48.5,24.3,76.0,1.6,S,Moderate
2024-01-17 06:00,2024-01-17,6,Wednesday,Central,Bangalore,49.7,82.5,26.0,4.3,1.12,20.4,28.4,59.0,0.7,NE,Moderate
2024-01-17 07:00,2024-01-17,7,Wednesday,Central,Bangalore,68.5,98.1,31.5,17.1,3.0,28.5,30.2,64.0,1.0,E,Poor
2024-01-17 08:00,2024-01-17,8,Wednesday,Central,Bangalore,83.1,128.1,43.5,8.1,2.94,35.5,32.0,54.0,0.5,NW,Poor
2024-01-17 09:00,2024-01-17,9,Wednesday,Central,Bangalore,62.1,98.2,33.8,16.1,2.0,23.6,29.7,56.0,5.3,SE,Poor
2024-01-17 10:00,2024-01-17,10,Wednesday,Central,Bangalore,56.3,89.3,25.7,11.8,1.34,30.7,34.4,56.0,1.6,S,Moderate
2024-01-17 11:00,2024-01-17,11,Wednesday,Central,Bangalore,50.4,82.3,24.3,16.5,0.92,36.9,33.4,49.0,0.7,SE,Moderate
2024-01-17 12:00,2024-01-17,12,Wednesday,Central,Bangalore,44.0,73.9,20.4,17.6,0.39,61.8,31.7,49.0,5.8,SE,Moderate
2024-01-17 13:00,2024-01-17,13,Wednesday,Central,Bangalore,52.7,90.1,25.7,13.4,1.05,14.8,31.8,46.0,0.7,S,Moderate
2024-01-17 14:00,2024-01-17,14,Wednesday,Central,Bangalore,52.9,85.0,21.0,15.1,0.83,59.6,32.9,49.0,0.9,SW,Moderate
2024-01-17 15:00,2024-01-17,15,Wednesday,Central,Bangalore,48.1,79.1,21.3,13.0,0.54,60.1,35.1,57.0,2.0,S,Moderate
2024-01-17 16:00,2024-01-17,16,Wednesday,Central,Bangalore,42.6,67.6,21.9,13.4,0.98,33.0,27.8,64.0,0.5,E,Moderate
2024-01-17 17:00,2024-01-17,17,Wednesday,Central,Bangalore,70.5,110.4,38.1,16.0,2.2,29.6,27.7,68.0,1.5,E,Poor
2024-01-17 18:00,2024-01-17,18,Wednesday,Central,Bangalore,75.7,112.5,40.8,8.3,0.6,52.1,26.4,64.0,5.0,E,Poor
2024-01-17 19:00,2024-01-17,19,Wednesday,Central,Bangalore,51.4,71.1,22.3,10.6,3.0,25.7,24.2,73.0,2.4,SW,Moderate
2024-01-17 20:00,2024-01-17,20,Wednesday,Central,Bangalore,82.4,124.8,42.9,4.2,2.62,37.4,20.6,78.0,2.4,NW,Poor
2024-01-17 21:00,2024-01-17,21,Wednesday,Central,Bangalore,66.9,109.8,32.5,8.5,1.11,45.8,19.9,73.0,4.2,SE,Poor
2024-01-17 22:00,2024-01-17,22,Wednesday,Central,Bangalore,45.1,69.3,24.1,13.0,1.42,35.1,19.3,77.0,2.0,NE,Moderate
2024-01-17 23:00,2024-01-17,23,Wednesday,Central,Bangalore,51.2,77.9,24.8,8.9,0.91,21.4,17.4,73.0,1.8,E,Moderate
2024-01-18 00:00,2024-01-18,0,Thursday,Central,Bangalore,60.4,107.9,33.8,15.5,1.82,34.0,17.5,83.0,1.4,SW,Poor
2024-01-18 01:00,2024-01-18,1,Thursday,Central,Bangalore,39.2,58.1,18.7,13.8,0.74,34.3,19.9,86.0,4.2,N,Moderate
2024-01-18 02:00,2024-01-18,2,Thursday,Central,Bangalore,45.3,71.1,20.1,8.9,0.56,33.2,19.9,80.0,4.7,W,Moderate
2024-01-18 03:00,2024-01-18,3,Thursday,Central,Bangalore,27.1,44.9,12.8,11.4,1.23,32.8,20.1,76.0,4.8,NW,Good
2024-01-18 04:00,2024-01-18,4,Thursday,Central,Bangalore,36.5,54.3,21.0,15.8,0.41,41.2,22.1,82.0,2.3,NW,Moderate
2024-01-18 05:00,2024-01-18,5,Thursday,Central,Bangalore,32.7,51.1,16.4,14.2,0.8,47.7,25.8,70.0,2.9,N,Moderate
2024-01-18 06:00,2024-01-18,6,Thursday,Central,Bangalore,61.0,90.9,31.0,7.6,0.8,49.4,24.2,63.0,1.0,SW,Poor
2024-01-18 07:00,2024-01-18,7,Thursday,Central,Bangalore,62.8,104.0,32.7,14.6,2.63,36.3,27.9,56.0,8.8,N,Poor
2024-01-18 08:00,2024-01-18,8,Thursday,Central,Bangalore,91.6,144.0,49.4,10.3,2.46,34.6,30.3,57.0,0.7,SE,Poor
2024-01-18 09:00,2024-01-18,9,Thursday,Central,Bangalore,57.9,92.2,28.9,5.8,1.73,33.5,31.0,56.0,1.1,SW,Moderate
2024-01-18 10:00,2024-01-18,10,Thursday,Central,Bangalore,44.5,67.2,22.9,4.6,1.34,33.3,34.6,56.0,1.4,E,Moderate
2024-01-18 11:00,2024-01-18,11,Thursday,Central,Bangalore,42.9,62.5,18.4,15.9,1.08,47.2,32.8,56.0,2.0,NE,Moderate
2024-01-18 12:00,2024-01-18,12,Thursday,Central,Bangalore,51.3,81.5,27.2,14.0,1.86,47.2,32.3,44.0,2.4,W,Moderate
2024-01-18 13:00,2024-01-18,13,Thursday,Central,Bangalore,35.5,53.7,18.9,8.5,0.4,50.5,36.2,50.0,6.4,W,Moderate
2024-01-18 14:00,2024-01-18,14,Thursday,Central,Bangalore,54.1,88.1,26.2,8.7,1.28,18.0,33.8,52.0,8.9,NW,Moderate
2024-01-18 15:00,2024-01-18,15,Thursday,Central,Bangalore,54.6,87.4,25.6,5.7,1.11,16.5,32.2,54.0,0.6,NE,Moderate
2024-01-18 16:00,2024-01-18,16,Thursday,Central,Bangalore,52.1,85.9,30.0,15.8,1.0,19.0,32.3,51.0,0.8,E,Moderate
2024-01-18 17:00,2024-01-18,17,Thursday,Central,Bangalore,62.5,97.5,30.7,6.4,0.71,31.0,26.6,70.0,0.8,N,Poor
2024-01-18 18:00,2024-01-18,18,Thursday,Central,Bangalore,82.1,131.3,38.0,13.0,2.9,39.8,24.6,67.0,1.1,NE,Poor
2024-01-18 19:00,2024-01-18,19,Thursday,Central,Bangalore,74.8,129.0,39.3,17.5,3.12,50.1,20.7,69.0,1.3,W,Poor
2024-01-18 20:00,2024-01-18,20,Thursday,Central,Bangalore,89.4,132.0,43.8,8.4,2.28,29.9,23.0,66.0,1.6,N,Poor
2024-01-18 21:00,2024-01-18,21,Thursday,Central,Bangalore,47.9,76.8,24.4,8.4,1.69,21.4,19.1,79.0,0.7,SW,Moderate
2024-01-18 22:00,2024-01-18,22,Thursday,Central,Bangalore,55.3,95.0,25.6,9.1,2.07,46.5,18.4,80.0,1.8,S,Moderate
2024-01-18 23:00,2024-01-18,23,Thursday,Central,Bangalore,39.7,66.0,20.8,12.1,1.38,43.2,17.8,78.0,1.4,E,Moderate
2024-01-19 00:00,2024-01-19,0,Friday,Central,Bangalore,53.4,90.3,26.4,11.4,1.22,31.4,18.4,84.0,1.0,S,Moderate
2024-01-19 01:00,2024-01-19,1,Friday,Central,Bangalore,40.5,66.3,20.9,10.9,0.83,43.6,19.5,77.0,1.3,SE,Moderate
2024-01-19 02:00,2024-01-19,2,Friday,Central,Bangalore,41.7,69.4,21.6,5.7,1.03,52.2,20.1,80.0,2.6,S,Moderate
2024-01-19 03:00,2024-01-19,3,Friday,Central,Bangalore,30.6,47.3,13.9,9.2,0.6,52.9,17.8,74.0,1.8,E,Moderate
2024-01-19 04:00,2024-01-19,4,Friday,Central,Bangalore,40.7,69.0,20.9,17.5,1.36,47.8,22.3,66.0,4.6,N,Moderate
2024-01-19 05:00,2024-01-19,5,Friday,Central,Bangalore,28.8,45.2,12.4,14.3,0.66,19.0,22.8,73.0,5.7,S,Good
2024-01-19 06:00,2024-01-19,6,Friday,Central,Bangalore,59.2,89.5,31.6,10.1,1.21,45.2,25.3,58.0,14.0,E,Moderate
2024-01-19 07:00,2024-01-19,7,Friday,Central,Bangalore,70.6,112.1,35.7,12.9,0.83,48.3,27.0,58.0,4.0,NE,Poor
2024-01-19 08:00,2024-01-19,8,Friday,Central,Bangalore,69.5,104.3,36.4,15.4,1.43,52.0,31.0,56.0,2.1,W,Poor
2024-01-19 09:00,2024-01-19,9,Friday,Central,Bangalore,76.2,121.8,44.8,11.5,2.78,29.0,30.3,58.0,0.7,NW,Poor
2024-01-19 10:00,2024-01-19,10,Friday,Central,Bangalore,37.7,58.2,22.8,12.8,1.34,39.8,33.8,63.0,1.4,NW,Moderate
2024-01-19 11:00,2024-01-19,11,Friday,Central,Bangalore,41.0,67.7,19.4,13.0,1.17,19.5,33.8,46.0,5.9,SE,Moderate
2024-01-19 12:00,2024-01-19,12,Friday,Central,Bangalore,53.2,81.5,28.3,5.4,0.38,46.5,32.0,45.0,1.3,S,Moderate
2024-01-19 13:00,2024-01-19,13,Friday,Central,Bangalore,45.8,76.7,23.3,17.8,0.38,43.5,35.0,54.0,2.1,S,Moderate
2024-01-19 14:00,2024-01-19,14,Friday,Central,Bangalore,45.4,75.4,24.9,10.7,1.62,45.8,28.9,51.0,6.8,NE,Moderate
2024-01-19 15:00,2024-01-19,15,Friday,Central,Bangalore,46.0,76.0,23.4,9.7,1.14,19.9,32.8,53.0,3.8,SW,Moderate
2024-01-19 16:00,2024-01-19,16,Friday,Central,Bangalore,47.4,77.9,26.6,11.0,1.38,47.6,29.1,56.0,5.0,SE,Moderate
2024-01-19 17:00,2024-01-19,17,Friday,Central,Bangalore,76.5,111.1,42.5,14.1,1.96,45.9,24.6,62.0,1.6,W,Poor
2024-01-19 18:00,2024-01-19,18,Friday,Central,Bangalore,80.7,127.3,41.5,4.1,1.39,33.0,27.4,60.0,4.9,NE,Poor
2024-01-19 19:00,2024-01-19,19,Friday,Central,Bangalore,88.0,140.3,47.1,9.2,2.53,43.1,24.1,76.0,2.4,W,Poor
2024-01-19 20:00,2024-01-19,20,Friday,Central,Bangalore,82.8,143.1,40.7,15.3,2.63,25.5,23.8,77.0,4.9,N,Poor
2024-01-19 21:00,2024-01-19,21,Friday,Central,Bangalore,50.9,83.2,23.1,10.7,0.71,44.3,23.0,76.0,6.5,SW,Moderate
2024-01-19 22:00,2024-01-19,22,Friday,Central,Bangalore,55.0,80.2,30.4,9.5,0.8,49.3,19.4,80.0,0.7,E,Moderate
2024-01-19 23:00,2024-01-19,23,Friday,Central,Bangalore,58.9,100.3,28.1,11.7,1.88,52.3,15.7,73.0,0.5,E,Moderate
2024-01-20 00:00,2024-01-20,0,Saturday,Central,Bangalore,45.4,70.2,25.8,8.3,1.27,25.2,17.1,72.0,1.9,W,Moderate
2024-01-20 01:00,2024-01-20,1,Saturday,Central,Bangalore,28.1,40.4,13.7,7.5,1.21,47.2,16.8,81.0,4.2,E,Good
2024-01-20 02:00,2024-01-20,2,Saturday,Central,Bangalore,32.1,51.5,15.9,4.6,0.41,38.3,19.6,70.0,1.2,W,Moderate
2024-01-20 03:00,2024-01-20,3,Saturday,Central,Bangalore,33.2,52.6,18.1,15.9,1.5,36.9,21.6,89.0,2.3,SW,Moderate
2024-01-20 04:00,2024-01-20,4,Saturday,Central,Bangalore,25.8,43.4,12.4,11.8,0.29,50.9,23.1,73.0,1.9,NE,Good
2024-01-20 05:00,2024-01-20,5,Saturday,Central,Bangalore,30.3,48.2,17.6,8.8,0.69,31.5,21.6,67.0,1.3,SE,Moderate
2024-01-20 06:00,2024-01-20,6,Saturday,Central,Bangalore,47.3,76.0,18.2,15.3,1.99,52.1,24.5,69.0,4.8,S,Moderate
2024-01-20 07:00,2024-01-20,7,Saturday,Central,Bangalore,51.6,81.4,24.5,15.8,3.11,41.2,29.6,55.0,0.6,NE,Moderate
2024-01-20 08:00,2024-01-20,8,Saturday,Central,Bangalore,62.1,100.2,33.3,14.4,2.0,49.2,29.4,57.0,4.7,E,Poor
2024-01-20 09:00,2024-01-20,9,Saturday,Central,Bangalore,58.6,91.5,28.4,9.6,1.66,33.8,33.0,62.0,2.3,SW,Moderate
2024-01-20 10:00,2024-01-20,10,Saturday,Central,Bangalore,39.0,55.7,21.2,12.4,1.7,50.0,32.9,45.0,2.2,W,Moderate
2024-01-20 11:00,2024-01-20,11,Saturday,Central,Bangalore,42.3,69.3,23.8,7.4,1.55,76.2,33.9,52.0,5.1,W,Moderate
2024-01-20 12:00,2024-01-20,12,Saturday,Central,Bangalore,40.5,63.4,22.1,14.6,1.49,27.1,36.1,47.0,6.9,SE,Moderate
2024-01-20 13:00,2024-01-20,13,Saturday,Central,Bangalore,37.3,58.3,19.4,5.5,0.87,47.9,35.7,48.0,2.9,E,Moderate
2024-01-20 14:00,2024-01-20,14,Saturday,Central,Bangalore,48.5,68.1,25.0,14.7,0.54,32.4,33.0,47.0,4.4,W,Moderate
2024-01-20 15:00,2024-01-20,15,Saturday,Central,Bangalore,34.5,53.9,18.9,9.6,0.4,58.9,28.8,56.0,0.9,E,Moderate
2024-01-20 16:00,2024-01-20,16,Saturday,Central,Bangalore,46.3,75.7,24.5,5.1,0.99,45.5,30.6,56.0,2.7,SW,Moderate
2024-01-20 17:00,2024-01-20,17,Saturday,Central,Bangalore,69.5,105.9,34.4,9.2,1.52,42.4,27.5,66.0,3.1,SE,Poor
2024-01-20 18:00,2024-01-20,18,Saturday,Central,Bangalore,61.1,97.8,29.2,14.1,2.13,20.3,27.0,63.0,5.9,E,Poor
2024-01-20 19:00,2024-01-20,19,Saturday,Central,Bangalore,56.7,94.7,28.0,7.0,0.6,35.0,22.1,68.0,2.6,SE,Moderate
2024-01-20 20:00,2024-01-20,20,Saturday,Central,Bangalore,73.9,106.4,38.2,4.9,1.77,20.9,23.3,66.0,0.5,NW,Poor
